sample,date,timestamp,barometric_pressure,humidity,temperature,wind_direction,wind_speed,solar_radiation,Label
368,9/29/2016,16:35:41,30.43,51,58,78.81,5.62,368.35,3
369,9/29/2016,16:30:22,30.43,46,58,85.96,5.62,362.84,3
370,9/29/2016,16:25:21,30.43,48,59,19.78,4.5,423.9,3
371,9/29/2016,16:20:25,30.43,59,58,18.26,4.5,457.69,3
372,9/29/2016,16:15:23,30.43,52,58,69.08,3.37,511.38,4
373,9/29/2016,16:10:22,30.43,52,58,40.87,4.5,566.83,4
374,9/29/2016,16:05:20,30.43,49,58,0.13,4.5,187.96,2
375,9/29/2016,16:00:20,30.43,58,59,27.34,9,310.59,2
376,9/29/2016,15:55:22,30.43,46,59,359.93,3.37,230.26,2
377,9/29/2016,15:50:21,30.43,46,60,22.18,7.87,623.31,4
378,9/29/2016,15:45:22,30.43,48,60,4.38,10.12,312.1,2
379,9/29/2016,15:40:24,30.43,44,60,355.03,7.87,803.72,6
380,9/29/2016,15:35:19,30.42,47,60,0.4,7.87,671.97,5
381,9/29/2016,15:30:20,30.42,51,60,53.16,4.5,670.32,5
382,9/29/2016,15:25:21,30.42,48,60,353.87,9,679.73,5
383,9/29/2016,15:20:24,30.43,54,60,2.04,4.5,687.62,5
384,9/29/2016,15:15:18,30.42,53,61,34.85,11.25,697.66,5
385,9/29/2016,15:10:21,30.42,44,61,11.08,7.87,716.27,5
386,9/29/2016,15:05:23,30.43,50,61,1.6,5.62,744.43,5
387,9/29/2016,15:00:10,30.42,53,61,345.21,7.87,612.34,4
388,9/29/2016,14:55:21,30.42,50,61,165.42,4.5,760.9,5
389,9/29/2016,14:50:21,30.42,57,61,30.3,6.75,773.71,5
390,9/29/2016,14:45:18,30.42,59,61,34.24,3.37,790.08,5
391,9/29/2016,14:40:23,30.42,59,61,19.11,7.87,804.28,6
392,9/29/2016,14:35:24,30.42,53,61,84.61,6.75,818.82,6
393,9/29/2016,14:30:19,30.42,51,62,31.88,5.62,855.63,6
394,9/29/2016,14:25:20,30.42,58,62,149.48,3.37,875.16,6
395,9/29/2016,14:20:21,30.42,54,62,62.54,3.37,867.9,6
396,9/29/2016,14:15:27,30.43,58,62,39.59,5.62,872.67,6
397,9/29/2016,14:10:20,30.43,50,62,122.13,4.5,890.52,6
,9/29/2016,14:05:20,30.48,52,62,93.6,6.185,900.79,6
398,9/29/2016,14:00:19,30.43,53,62,65.07,7.87,911.06,6
399,9/29/2016,13:55:20,30.43,49,62,69.79,7.87,925.16,6
400,9/29/2016,13:50:20,30.43,47,62,346.87,5.62,933.15,6
401,9/29/2016,13:45:21,30.43,53,62,359.93,5.62,942.73,6
402,9/29/2016,13:40:21,30.43,50,62,9.92,4.5,955.74,6
403,9/29/2016,13:35:21,30.43,54,62,19.98,9,959.47,6
404,9/29/2016,13:30:20,30.43,57,62,0.9,6.75,970.22,7
405,9/29/2016,13:25:18,30.43,54,62,19.13,11.25,974.87,7
406,9/29/2016,13:20:20,30.44,53,62,61.93,7.87,985.22,7
407,9/29/2016,13:15:25,30.43,50,62,63.35,10.12,992.19,7
408,9/29/2016,13:10:22,30.44,56,62,171.18,7.87,997.26,7
409,9/29/2016,13:05:22,30.44,54,62,45.65,7.87,1004.6,7
410,9/29/2016,13:00:19,30.44,54,63,15.92,11.25,1007.96,7
411,9/29/2016,12:55:22,30.44,54,63,130.14,9,1013.59,7
412,9/29/2016,12:50:20,30.44,51,62,21.54,10.12,1020.55,7
413,9/29/2016,12:45:19,30.44,45,62,70.89,15.75,1025.63,7
414,9/29/2016,12:40:20,30.45,46,63,59.62,12.37,1029.41,7
415,9/29/2016,12:35:20,30.45,43,63,79.08,7.87,1034.46,7
416,9/29/2016,12:30:19,30.45,43,63,359.46,5.62,1033.54,7
417,9/29/2016,12:25:21,30.45,40,63,59.89,4.5,1039.06,7
418,9/29/2016,12:20:20,30.45,39,63,40.66,6.75,1039.67,7
419,9/29/2016,12:15:20,30.46,41,64,20.44,14.62,1037.76,7
420,9/29/2016,12:10:24,30.45,41,64,40.4,13.5,1039.52,7
421,9/29/2016,12:05:20,30.45,41,63,117.62,4.5,1040.14,7
422,9/29/2016,12:00:27,30.46,42,63,354.78,1.12,1039.22,7
423,9/29/2016,11:55:20,30.46,41,63,35.68,4.5,1035.99,7
424,9/29/2016,11:50:20,30.46,39,63,350,5.62,1033.49,7
425,9/29/2016,11:45:18,30.46,41,63,14.63,9,1029.15,7
426,9/29/2016,11:40:20,30.46,41,63,349.53,2.25,1025.51,7
427,9/29/2016,11:35:19,30.46,41,63,31.9,9,1023.78,7
428,9/29/2016,11:30:22,30.47,37,63,339.83,3.37,1017.57,7
429,9/29/2016,11:25:20,30.47,34,63,67.14,11.25,1013.93,7
430,9/29/2016,11:20:21,30.47,34,63,61.67,9,1009.36,7
431,9/29/2016,11:15:22,30.47,33,63,32.74,6.75,1002.89,7
432,9/29/2016,11:10:56,30.47,31,63,4.51,6.75,999.19,7
433,9/29/2016,11:05:22,30.47,36,62,38.9,10.12,987.02,7
434,9/29/2016,11:00:23,30.47,40,63,28.85,7.87,981.66,7
435,9/29/2016,10:55:21,30.47,35,63,114.97,5.62,973.79,7
436,9/29/2016,10:50:22,30.47,37,63,60.94,6.75,964.46,7
437,9/29/2016,10:45:20,30.47,40,62,37.85,7.87,957.02,6
438,9/29/2016,10:40:22,30.47,44,62,38.03,11.25,946.32,6
439,9/29/2016,10:35:22,30.47,45,62,37.37,11.25,933.08,6
440,9/29/2016,10:30:21,30.47,43,62,10.44,5.62,926.79,6
441,9/29/2016,10:25:19,30.47,42,62,5.51,11.25,915.84,6
442,9/29/2016,10:20:19,30.47,42,62,24.74,9,901.65,6
443,9/29/2016,10:15:23,30.47,46,61,37.67,7.87,899.53,6
444,9/29/2016,10:10:20,30.47,49,62,61.93,7.87,878.76,6
445,9/29/2016,10:05:23,30.47,44,61,359.93,6.75,867.98,6
446,9/29/2016,10:00:25,30.47,41,62,26.99,7.87,855.89,6
447,9/29/2016,9:55:21,30.47,42,61,21.37,9,841.52,6
448,9/29/2016,9:50:22,30.47,38,62,52.73,10.12,830.19,6
449,9/29/2016,9:45:19,30.47,39,62,61.67,6.75,815.1,6
450,9/29/2016,9:40:20,30.47,41,62,42.59,5.62,799.29,5
451,9/29/2016,9:35:25,30.47,41,61,37.83,7.87,785.6,5
452,9/29/2016,9:30:21,30.47,45,61,7.14,7.87,768.39,5
453,9/29/2016,9:25:19,30.47,44,61,186.9,4.5,754.06,5
454,9/29/2016,9:20:22,30.47,43,61,7.25,7.87,738.75,5
455,9/29/2016,9:15:23,30.46,44,61,33.19,11.25,722.23,5
456,9/29/2016,9:10:23,30.46,44,61,56.91,6.75,706.41,5
457,9/29/2016,9:05:21,30.46,45,61,70.29,3.37,686.3,5
458,9/29/2016,9:00:26,30.46,49,60,16.18,9,669.11,5
459,9/29/2016,8:55:21,30.46,47,61,52.76,2.25,652.51,5
460,9/29/2016,8:50:23,30.46,41,61,14.96,6.75,634.99,4
461,9/29/2016,8:45:27,30.46,31,61,19.08,7.87,617.87,4
462,9/29/2016,8:40:21,30.46,34,61,0.1,2.25,597.41,4
463,9/29/2016,8:35:22,30.46,31,61,24.56,4.5,578.24,4
464,9/29/2016,8:30:21,30.46,35,60,41.61,1.12,559.23,4
465,9/29/2016,8:25:21,30.46,37,60,31.05,3.37,538.41,4
466,9/29/2016,8:20:23,30.46,41,60,25.35,4.5,519.16,4
467,9/29/2016,8:15:21,30.45,40,60,3.77,3.37,499.21,4
468,9/29/2016,8:10:19,30.45,40,60,17.86,3.37,478.48,3
469,9/29/2016,8:05:18,30.45,40,59,74.63,1.12,458.27,3
470,9/29/2016,8:00:24,30.45,45,59,64.84,2.25,438.05,3
471,9/29/2016,7:55:19,30.44,30,60,53.32,5.62,416.28,3
472,9/29/2016,7:50:19,30.44,31,59,75.7,3.37,395.14,3
473,9/29/2016,7:45:20,30.44,34,58,58.43,2.25,373.7,3
474,9/29/2016,7:40:19,30.43,34,57,113.5,1.12,352.56,3
,9/29/2016,7:35:19,30.43,36,55,130.01,1.12,329.17,3
475,9/29/2016,7:30:21,30.43,38,54,146.52,1.12,305.78,2
476,9/29/2016,7:25:21,30.43,42,52,142.16,2.25,278.29,2
477,9/29/2016,7:20:28,30.43,44,51,151.94,2.25,251.51,2
478,9/29/2016,7:15:24,30.43,46,50,143.23,4.5,222.48,2
479,9/29/2016,7:10:22,30.43,47,49,172.83,3.37,164.44,2
480,9/29/2016,7:05:23,30.43,48,48,176.93,4.5,21.36,1
481,9/29/2016,7:00:25,30.42,50,48,182.88,5.62,20,1
482,9/29/2016,6:55:23,30.42,51,48,173.07,7.87,19.24,1
483,9/29/2016,6:50:19,30.42,53,47,191.44,7.87,18.33,1
484,9/29/2016,6:45:20,30.42,54,47,193.99,9,17.31,1
485,9/29/2016,6:40:22,30.42,55,47,190.38,10.12,16.09,1
486,9/29/2016,6:35:19,30.42,56,47,179.45,10.12,14.73,1
487,9/29/2016,6:30:20,30.42,57,47,188.58,6.75,12.53,1
488,9/29/2016,6:25:21,30.42,57,47,188.37,7.87,9.86,1
489,9/29/2016,6:20:20,30.41,58,47,192.09,7.87,7.7,1
490,9/29/2016,6:15:22,30.41,61,47,157.11,7.87,6.17,1
491,9/29/2016,6:10:23,30.41,62,47,177.65,6.75,4.32,1
492,9/29/2016,6:05:20,30.41,62,47,187.76,7.87,2.34,1
493,9/29/2016,6:00:24,30.41,61,47,185.73,7.87,1.47,1
494,9/29/2016,5:55:25,30.41,60,47,184.95,9,1.21,1
495,9/29/2016,5:50:21,30.41,59,47,182.07,9,1.23,1
496,9/29/2016,5:45:21,30.41,58,46,184.89,10.12,1.24,1
497,9/29/2016,5:40:21,30.4,59,46,190.62,7.87,1.23,1
498,9/29/2016,5:35:26,30.4,58,46,188.4,7.87,1.21,1
499,9/29/2016,5:30:27,30.4,58,46,193.81,5.62,1.21,1
500,9/29/2016,5:25:22,30.4,56,45,191.32,6.75,1.22,1
501,9/29/2016,5:20:24,30.4,56,45,184.3,5.62,1.22,1
502,9/29/2016,5:15:21,30.4,55,45,174.74,4.5,1.2,1
503,9/29/2016,5:10:22,30.4,55,45,184.56,6.75,1.2,1
504,9/29/2016,5:05:20,30.4,55,46,165.66,6.75,1.16,1
505,9/29/2016,5:00:22,30.4,53,46,177.23,4.5,1.15,1
506,9/29/2016,4:55:25,30.4,51,46,173.92,4.5,1.18,1
507,9/29/2016,4:50:25,30.4,50,46,174.53,5.62,1.18,1
508,9/29/2016,4:45:20,30.4,50,46,163.85,3.37,1.18,1
509,9/29/2016,4:40:21,30.4,49,46,166.26,4.5,1.19,1
510,9/29/2016,4:35:19,30.39,49,46,176.34,3.37,1.18,1
511,9/29/2016,4:30:25,30.39,48,46,170.62,5.62,1.2,1
512,9/29/2016,4:25:25,30.39,47,46,176.8,3.37,1.17,1
513,9/29/2016,4:20:21,30.39,47,46,170.45,4.5,1.17,1
514,9/29/2016,4:15:29,30.39,45,46,180.3,3.37,1.18,1
515,9/29/2016,4:10:22,30.39,45,46,187.66,6.75,1.21,1
516,9/29/2016,4:05:18,30.39,45,46,173.01,5.62,1.17,1
517,9/29/2016,4:00:20,30.39,45,46,178.75,5.62,1.18,1
518,9/29/2016,3:55:20,30.39,47,46,171.85,6.75,1.19,1
519,9/29/2016,3:50:26,30.39,47,46,189.46,6.75,1.18,1
520,9/29/2016,3:45:22,30.39,48,46,169.78,5.62,1.2,1
521,9/29/2016,3:40:26,30.39,50,46,183.99,6.75,1.22,1
522,9/29/2016,3:35:22,30.39,52,46,173.17,5.62,1.21,1
523,9/29/2016,3:30:19,30.38,55,46,186.34,7.87,1.22,1
524,9/29/2016,3:25:23,30.38,56,46,159.97,6.75,1.21,1
525,9/29/2016,3:20:23,30.38,57,47,170.61,4.5,1.18,1
526,9/29/2016,3:15:22,30.39,58,47,171.98,3.37,1.24,1
527,9/29/2016,3:10:24,30.38,58,47,177.67,6.75,1.22,1
528,9/29/2016,3:05:19,30.39,58,47,165.64,5.62,1.24,1
529,9/29/2016,3:00:19,30.38,58,47,181.39,4.5,1.26,1
530,9/29/2016,2:55:25,30.38,58,47,156.71,3.37,1.18,1
531,9/29/2016,2:50:25,30.39,58,47,156.31,7.87,1.24,1
532,9/29/2016,2:45:23,30.39,59,47,168.46,4.5,1.19,1
533,9/29/2016,2:40:23,30.39,59,47,172.8,5.62,1.2,1
534,9/29/2016,2:35:22,30.39,60,47,158.68,5.62,1.24,1
535,9/29/2016,2:30:25,30.39,60,47,167.47,6.75,1.23,1
536,9/29/2016,2:25:21,30.39,60,47,165.89,5.62,1.25,1
537,9/29/2016,2:20:21,30.39,62,47,163.06,5.62,1.23,1
538,9/29/2016,2:15:23,30.39,64,47,154.2,2.25,1.2,1
539,9/29/2016,2:10:20,30.39,64,47,190.87,6.75,1.24,1
540,9/29/2016,2:05:24,30.39,66,47,168.77,4.5,1.24,1
541,9/29/2016,2:00:30,30.4,65,47,183.32,5.62,1.23,1
542,9/29/2016,1:55:24,30.4,68,47,170.4,4.5,1.2,1
543,9/29/2016,1:50:23,30.4,70,48,186.06,5.62,1.21,1
544,9/29/2016,1:45:24,30.4,69,48,152.34,5.62,1.22,1
545,9/29/2016,1:40:18,30.4,71,48,171.74,5.62,1.25,1
546,9/29/2016,1:35:21,30.4,73,48,164.9,6.75,1.18,1
547,9/29/2016,1:30:21,30.4,76,48,193.66,5.62,1.22,1
548,9/29/2016,1:25:20,30.4,76,48,183.44,5.62,1.21,1
549,9/29/2016,1:20:23,30.4,77,48,169.53,5.62,1.25,1
550,9/29/2016,1:15:20,30.41,77,48,170.89,5.62,1.23,1
551,9/29/2016,1:10:26,30.41,77,48,180.16,5.62,1.23,1
552,9/29/2016,1:05:19,30.41,78,48,159.54,5.62,1.22,1
553,9/29/2016,1:00:24,30.41,78,48,160.62,5.62,1.23,1
554,9/29/2016,0:55:25,30.41,78,48,179.43,5.62,1.23,1
555,9/29/2016,0:50:29,30.41,78,48,177.17,5.62,1.19,1
556,9/29/2016,0:45:24,30.41,78,48,176.09,3.37,1.22,1
557,9/29/2016,0:40:19,30.41,78,48,170.4,6.75,1.22,1
558,9/29/2016,0:35:21,30.41,78,49,181.25,4.5,1.22,1
559,9/29/2016,0:30:22,30.41,77,49,183.79,7.87,1.22,1
560,9/29/2016,0:25:24,30.41,78,49,166.36,4.5,1.22,1
561,9/29/2016,0:20:25,30.42,77,49,168.56,5.62,1.23,1
,9/29/2016,0:15:25,30.42,76,50,165.295,5.62,1.22,1
562,9/29/2016,0:10:23,30.42,75,50,162.03,5.62,1.21,1
563,9/29/2016,0:05:20,30.42,75,50,121.92,2.25,1.22,1
564,9/29/2016,0:00:31,30.42,75,49,148.94,6.75,1.21,1
565,9/28/2016,23:55:21,30.42,75,50,167.24,5.62,1.24,1
566,9/28/2016,23:50:24,30.42,74,50,169.78,5.62,1.23,1
567,9/28/2016,23:45:31,30.42,74,50,183.28,4.5,1.22,1
568,9/28/2016,23:40:21,30.42,74,50,159.15,6.75,1.21,1
569,9/28/2016,23:35:21,30.42,73,50,176.24,4.5,1.24,1
570,9/28/2016,23:30:24,30.42,74,50,158.44,6.75,1.23,1
571,9/28/2016,23:25:21,30.42,75,50,161.04,7.87,1.23,1
572,9/28/2016,23:20:23,30.43,75,50,145.97,6.75,1.24,1
573,9/28/2016,23:15:20,30.43,77,50,168.62,7.87,1.19,1
574,9/28/2016,23:10:23,30.43,79,50,160.36,5.62,1.22,1
575,9/28/2016,23:05:21,30.43,79,50,149.44,4.5,1.22,1
576,9/28/2016,23:00:25,30.43,81,50,147.81,9,1.23,1
577,9/28/2016,22:55:20,30.43,82,51,161.97,5.62,1.2,1
578,9/28/2016,22:50:24,30.43,84,51,169.04,6.75,1.22,1
579,9/28/2016,22:45:22,30.43,86,51,167.45,5.62,1.2,1
580,9/28/2016,22:40:19,30.43,88,50,163.91,6.75,1.23,1
581,9/28/2016,22:35:23,30.43,89,50,142.26,10.12,1.22,1
582,9/28/2016,22:30:25,30.43,89,50,161.97,12.37,1.23,1
583,9/28/2016,22:25:27,30.43,87,51,159.7,9,1.23,1
584,9/28/2016,22:20:21,30.44,85,51,78.09,5.62,1.22,1
585,9/28/2016,22:15:20,30.43,77,51,88.77,4.5,1.23,1
586,9/28/2016,22:10:25,30.43,75,51,130.36,4.5,1.21,1
587,9/28/2016,22:05:21,30.43,75,51,162.76,4.5,1.21,1
588,9/28/2016,22:00:20,30.43,73,51,146.94,7.87,1.2,1
589,9/28/2016,21:55:20,30.43,71,51,116.25,3.37,1.2,1
590,9/28/2016,21:50:28,30.43,71,51,144.4,3.37,1.21,1
591,9/28/2016,21:45:22,30.43,68,51,148.71,7.87,1.22,1
592,9/28/2016,21:40:21,30.43,66,51,153.22,5.62,1.21,1
593,9/28/2016,21:35:24,30.43,67,51,179.54,5.62,1.24,1
594,9/28/2016,21:30:30,30.43,69,51,180.65,2.25,1.2,1
595,9/28/2016,21:25:21,30.43,72,51,157.82,3.37,1.22,1
596,9/28/2016,21:20:23,30.44,67,51,135.43,5.62,1.21,1
597,9/28/2016,21:15:28,30.43,67,51,100.03,2.25,1.25,1
598,9/28/2016,21:10:20,30.43,68,51,112.05,6.75,1.25,1
599,9/28/2016,21:05:20,30.43,70,51,151.33,9,1.23,1
600,9/28/2016,21:00:26,30.43,75,51,138.72,6.75,1.23,1
601,9/28/2016,20:55:18,30.43,73,51,159.9,7.87,1.23,1
602,9/28/2016,20:50:21,30.43,68,52,105.34,4.5,1.18,1
603,9/28/2016,20:45:20,30.43,67,52,127.43,5.62,1.24,1
604,9/28/2016,20:40:19,30.43,67,52,120.88,7.87,1.23,1
605,9/28/2016,20:35:18,30.43,65,52,88.97,2.25,1.2,1
606,9/28/2016,20:30:22,30.42,65,52,111.28,4.5,1.23,1
607,9/28/2016,20:25:24,30.42,66,52,140.23,5.62,1.23,1
608,9/28/2016,20:20:29,30.42,65,52,160.04,6.75,1.23,1
609,9/28/2016,20:15:24,30.42,66,52,139.86,10.12,1.23,1
610,9/28/2016,20:10:19,30.41,67,52,122.69,6.75,1.21,1
611,9/28/2016,20:05:22,30.41,66,52,152.68,1.12,1.24,1
612,9/28/2016,20:00:22,30.41,69,53,162.52,5.62,1.22,1
613,9/28/2016,19:55:21,30.41,68,53,103.2,6.75,1.22,1
614,9/28/2016,19:50:18,30.41,69,53,128.17,5.62,1.23,1
615,9/28/2016,19:45:24,30.41,70,53,96.22,6.75,1.21,1
616,9/28/2016,19:40:24,30.41,73,53,109.76,6.75,1.27,1
617,9/28/2016,19:35:27,30.41,70,53,97.28,6.75,1.24,1
618,9/28/2016,19:30:22,30.4,71,53,189.66,1.12,1.2,1
619,9/28/2016,19:25:22,30.4,71,53,119.71,4.5,1.24,1
620,9/28/2016,19:20:22,30.4,72,53,116.54,4.5,1.2,1
621,9/28/2016,19:15:19,30.4,77,52,144.9,4.5,1.25,1
622,9/28/2016,19:10:32,30.39,82,52,137.32,6.75,1.25,1
623,9/28/2016,19:05:22,30.39,88,52,73,3.37,1.2,1
624,9/28/2016,19:00:26,30.39,93,52,118.46,4.5,1.24,1
625,9/28/2016,18:55:19,30.39,93,53,89.91,1.12,1.2,1
626,9/28/2016,18:50:19,30.39,91,53,76.58,5.62,1.25,1
627,9/28/2016,18:45:21,30.39,93,52,68.07,2.25,1.23,1
628,9/28/2016,18:40:24,30.39,94,52,105.92,2.25,1.24,1
629,9/28/2016,18:35:18,30.39,94,52,128.5,4.5,1.23,1
630,9/28/2016,18:30:28,30.39,94,53,75.55,2.25,1.27,1
631,9/28/2016,18:25:23,30.39,93,53,89.11,3.37,1.43,1
632,9/28/2016,18:20:18,30.39,92,53,61.7,4.5,2.59,1
633,9/28/2016,18:15:20,30.39,91,54,15.53,4.5,4.5,1
634,9/28/2016,18:10:21,30.39,89,55,42.14,3.37,6.36,1
635,9/28/2016,18:05:18,30.38,86,55,25.85,3.37,9.83,1
636,9/28/2016,18:00:19,30.38,81,56,70.97,1.12,13.81,1
637,9/28/2016,17:55:23,30.38,82,56,71.25,1.12,24.13,1
638,9/28/2016,17:50:23,30.38,83,56,58.36,2.25,32.14,1
639,9/28/2016,17:45:24,30.38,82,56,6.05,4.5,44.93,1
640,9/28/2016,17:40:44,30.38,82,57,0.11,0,61,1
641,9/28/2016,17:35:23,30.38,82,57,6.02,1.12,82.38,1
642,9/28/2016,17:30:25,30.38,81,58,75.85,4.5,104.74,1
643,9/28/2016,17:25:32,30.38,75,58,60.74,4.5,128.94,1
644,9/28/2016,17:20:21,30.38,75,58,90.92,3.37,154.49,1
645,9/28/2016,17:15:21,30.38,75,57,84.96,7.87,181.97,2
646,9/28/2016,17:10:20,30.38,74,58,90.66,5.62,210.59,2
647,9/28/2016,17:05:20,30.38,79,58,83.12,4.5,238.19,2
648,9/28/2016,17:00:24,30.38,80,58,31.83,4.5,273.59,2
649,9/28/2016,16:55:24,30.38,80,58,73.56,4.5,297.07,2
650,9/28/2016,16:50:21,30.38,76,58,52.53,5.62,314.43,2
651,9/28/2016,16:45:21,30.38,77,58,354.71,4.5,341.61,3
652,9/28/2016,16:40:21,30.38,78,59,25.13,9,406.32,3
653,9/28/2016,16:35:23,30.38,73,59,12.59,10.12,378.69,3
654,9/28/2016,16:30:21,30.37,75,59,44.49,6.75,398.82,3
655,9/28/2016,16:25:25,30.37,76,59,27.26,5.62,417.96,3
656,9/28/2016,16:20:22,30.37,75,59,35.79,4.5,444.47,3
657,9/28/2016,16:15:21,30.37,71,59,43.49,7.87,462.34,3
658,9/28/2016,16:10:20,30.37,72,59,54.85,5.62,479.26,3
659,9/28/2016,16:05:19,30.37,68,60,38.26,5.62,502.5,4
660,9/28/2016,16:00:18,30.37,71,60,39.37,10.12,521.83,4
661,9/28/2016,15:55:23,30.38,60,61,38.24,4.5,539.84,4
662,9/28/2016,15:50:20,30.38,63,61,29.55,7.87,563.11,4
663,9/28/2016,15:45:19,30.37,65,61,99.56,2.25,580.41,4
664,9/28/2016,15:40:20,30.37,60,61,7.47,7.87,601.63,4
665,9/28/2016,15:35:22,30.37,62,61,40.57,6.75,618.37,4
666,9/28/2016,15:30:19,30.37,63,61,19.62,5.62,639.19,4
667,9/28/2016,15:25:25,30.37,62,61,57.08,6.75,657.19,5
668,9/28/2016,15:20:22,30.37,60,61,54.92,5.62,675.59,5
669,9/28/2016,15:15:23,30.37,68,61,27.95,3.37,691.73,5
,9/28/2016,15:10:23,30.37,64,61,50.515,4.495,708.72,5
670,9/28/2016,15:05:19,30.37,60,61,73.08,5.62,725.71,5
671,9/28/2016,15:00:27,30.37,63,62,37.92,5.62,738.91,5
672,9/28/2016,14:55:32,30.37,64,62,18.1,4.5,755.95,5
673,9/28/2016,14:50:19,30.38,60,62,59.21,4.5,768.89,5
674,9/28/2016,14:45:19,30.37,62,62,81.98,6.75,780.58,5
675,9/28/2016,14:40:24,30.37,56,62,12.69,4.5,798.77,5
676,9/28/2016,14:35:23,30.38,57,62,340.34,7.87,812.82,6
677,9/28/2016,14:30:21,30.38,59,62,21.61,7.87,825.33,6
678,9/28/2016,14:25:18,30.38,60,62,2.33,5.62,842.62,6
679,9/28/2016,14:20:19,30.38,60,63,28.66,11.25,851.79,6
680,9/28/2016,14:15:18,30.38,59,63,51.58,7.87,869.31,6
681,9/28/2016,14:10:27,30.38,58,62,137.12,5.62,882.14,6
682,9/28/2016,14:05:22,30.38,60,63,23.91,12.37,893.68,6
683,9/28/2016,14:00:20,30.38,59,63,49.07,11.25,904.81,6
684,9/28/2016,13:55:21,30.39,57,63,8.87,5.62,914.27,6
685,9/28/2016,13:50:26,30.38,61,63,68.21,7.87,925.33,6
686,9/28/2016,13:45:20,30.39,59,62,269.81,4.5,934.09,6
687,9/28/2016,13:40:21,30.39,57,63,36.16,6.75,943.28,6
688,9/28/2016,13:35:20,30.39,59,63,51.28,9,951.22,6
689,9/28/2016,13:30:22,30.39,56,63,96.24,9,962.51,7
690,9/28/2016,13:25:19,30.39,58,64,35.49,13.5,969.73,7
691,9/28/2016,13:20:23,30.39,54,64,15.16,6.75,979.64,7
692,9/28/2016,13:15:21,30.39,55,63,23.95,5.62,987.88,7
693,9/28/2016,13:10:22,30.39,55,64,1.28,3.37,995.36,7
694,9/28/2016,13:05:22,30.39,55,63,39.99,5.62,1000.69,7
695,9/28/2016,13:00:29,30.39,53,63,32.01,6.75,1007.72,7
696,9/28/2016,12:55:19,30.4,56,63,55.92,13.5,1009.68,7
697,9/28/2016,12:50:23,30.4,55,63,17.42,6.75,1012.96,7
698,9/28/2016,12:45:23,30.39,55,64,84.77,6.75,1014.42,7
699,9/28/2016,12:40:19,30.4,53,64,30.74,11.25,1018.59,7
700,9/28/2016,12:35:19,30.4,53,64,33.64,10.12,1021.35,7
701,9/28/2016,12:30:23,30.4,52,64,26.38,13.5,1025.7,7
702,9/28/2016,12:25:24,30.4,49,63,57.98,6.75,1026.5,7
703,9/28/2016,12:20:19,30.4,51,63,359.93,4.5,1029.3,7
704,9/28/2016,12:15:19,30.4,56,63,35.44,7.87,1026.44,7
705,9/28/2016,12:10:24,30.4,53,63,6.47,5.62,1025.65,7
,9/28/2016,12:05:24,30.4,54,63,183.2,6.745,1026,7
706,9/28/2016,12:00:25,30.4,56,63,359.93,7.87,1027.27,7
707,9/28/2016,11:55:24,30.4,53,64,355.12,12.37,1021.34,7
708,9/28/2016,11:50:22,30.4,51,64,54.4,5.62,1021.43,7
709,9/28/2016,11:45:20,30.41,52,64,14.61,5.62,1017.75,7
710,9/28/2016,11:40:20,30.41,52,64,36.19,4.5,1017.9,7
711,9/28/2016,11:35:25,30.41,51,64,37.32,10.12,1013.63,7
712,9/28/2016,11:30:22,30.41,51,64,31.73,10.12,1008.62,7
713,9/28/2016,11:25:27,30.41,50,64,359.92,5.62,1003.03,7
714,9/28/2016,11:20:22,30.41,51,64,31.56,10.12,999.55,7
715,9/28/2016,11:15:23,30.42,51,64,31.75,7.87,990.23,7
716,9/28/2016,11:10:19,30.42,50,64,27.02,12.37,983.03,7
717,9/28/2016,11:05:18,30.42,51,64,19.9,10.12,979.47,7
718,9/28/2016,11:00:23,30.42,52,64,37.54,5.62,971.99,7
719,9/28/2016,10:55:18,30.42,53,64,0.12,5.62,963.55,7
720,9/28/2016,10:50:19,30.42,53,64,170.18,5.62,954.68,6
721,9/28/2016,10:45:19,30.42,52,63,31.49,11.25,945.02,6
722,9/28/2016,10:40:20,30.42,51,64,32.77,7.87,937.88,6
723,9/28/2016,10:35:19,30.42,50,64,30.44,7.87,927.39,6
724,9/28/2016,10:30:20,30.42,52,64,31.26,7.87,917.65,6
725,9/28/2016,10:25:19,30.42,50,64,53.87,5.62,907.2,6
726,9/28/2016,10:20:24,30.42,51,63,46.26,2.25,898.15,6
727,9/28/2016,10:15:22,30.42,52,63,9.55,4.5,883.59,6
728,9/28/2016,10:10:20,30.42,53,62,76.78,4.5,871.54,6
729,9/28/2016,10:05:23,30.42,52,62,11.51,7.87,860.3,6
730,9/28/2016,10:00:19,30.42,52,63,50.15,6.75,844.12,6
731,9/28/2016,9:55:22,30.42,52,62,139.5,4.5,831.86,6
732,9/28/2016,9:50:20,30.42,54,62,26.02,5.62,818.22,6
733,9/28/2016,9:45:24,30.43,54,62,352.03,4.5,805.71,6
734,9/28/2016,9:40:22,30.43,54,62,339.78,2.25,792.03,5
735,9/28/2016,9:35:22,30.42,54,62,61.32,5.62,776.64,5
736,9/28/2016,9:30:20,30.43,54,62,71.19,6.75,761.38,5
737,9/28/2016,9:25:22,30.42,54,62,35.49,2.25,744.78,5
738,9/28/2016,9:20:21,30.42,53,62,32.29,4.5,730.74,5
739,9/28/2016,9:15:23,30.42,54,62,64.24,6.75,713.44,5
